timestamp,phase,lat,lon,alt,yaw_deg,distance_m,extra
2026-04-16T20:56:13,Land,50.443330,30.448085,280.44,359.05,,
2026-04-16T20:56:14,Land,50.443330,30.448085,278.93,359.06,,
2026-04-16T20:56:15,Land,50.443330,30.448085,277.44,359.09,,
2026-04-16T20:56:16,Land,50.443330,30.448086,275.96,359.05,,
2026-04-16T20:56:17,Land,50.443330,30.448086,274.43,359.12,,
2026-04-16T20:56:18,Land,50.443330,30.448086,272.96,359.05,,
2026-04-16T20:56:19,Land,50.443330,30.448085,271.43,359.07,,
2026-04-16T20:56:20,Land,50.443330,30.448085,269.94,359.11,,
2026-04-16T20:56:21,Land,50.443330,30.448085,268.47,359.00,,
2026-04-16T20:56:22,Land,50.443330,30.448085,266.96,359.05,,
2026-04-16T20:56:23,Land,50.443330,30.448085,265.44,359.07,,
2026-04-16T20:56:24,Land,50.443330,30.448085,263.97,359.05,,
2026-04-16T20:56:25,Land,50.443330,30.448085,262.44,359.05,,
2026-04-16T20:56:26,Land,50.443330,30.448085,260.93,359.05,,
2026-04-16T20:56:27,Land,50.443330,30.448085,259.46,358.99,,
2026-04-16T20:56:28,Land,50.443330,30.448085,257.96,358.97,,
2026-04-16T20:56:29,Land,50.443330,30.448086,256.43,359.05,,
2026-04-16T20:56:30,Land,50.443330,30.448086,254.95,358.97,,
2026-04-16T20:56:31,Land,50.443330,30.448086,253.44,359.03,,
2026-04-16T20:56:32,Land,50.443330,30.448085,251.96,359.03,,
2026-04-16T20:56:33,Land,50.443330,30.448085,250.43,359.06,,
2026-04-16T20:56:34,Land,50.443330,30.448085,248.97,359.00,,
2026-04-16T20:56:35,Land,50.443330,30.448085,247.44,359.03,,
2026-04-16T20:56:36,Land,50.443330,30.448085,245.99,358.96,,
2026-04-16T20:56:37,Land,50.443330,30.448085,244.42,359.06,,
2026-04-16T20:56:38,Land,50.443330,30.448086,242.94,359.09,,
2026-04-16T20:56:39,Land,50.443330,30.448086,241.48,359.03,,
2026-04-16T20:56:40,Land,50.443330,30.448086,239.94,359.08,,
2026-04-16T20:56:41,Land,50.443330,30.448085,238.43,359.07,,
2026-04-16T20:56:42,Land,50.443330,30.448085,236.93,359.02,,
2026-04-16T20:56:43,Land,50.443330,30.448085,235.44,359.08,,
2026-04-16T20:56:44,Land,50.443330,30.448086,233.93,359.11,,
2026-04-16T20:56:45,Land,50.443330,30.448086,232.44,359.07,,
2026-04-16T20:56:46,Land,50.443330,30.448085,230.95,359.13,,
2026-04-16T20:56:47,Land,50.443330,30.448085,229.46,359.04,,
2026-04-16T20:56:48,Land,50.443330,30.448085,227.94,359.05,,
2026-04-16T20:56:49,Land,50.443330,30.448085,226.45,359.03,,
2026-04-16T20:56:50,Land,50.443330,30.448086,224.95,359.03,,
2026-04-16T20:56:51,Land,50.443330,30.448086,223.46,358.98,,
2026-04-16T20:56:52,Land,50.443330,30.448085,221.92,359.11,,
2026-04-16T20:56:53,Land,50.443330,30.448085,220.46,359.06,,
2026-04-16T20:56:54,Land,50.443330,30.448085,218.95,359.06,,
2026-04-16T20:56:55,Land,50.443330,30.448085,217.45,359.03,,
2026-04-16T20:56:56,Land,50.443330,30.448085,215.93,359.14,,
2026-04-16T20:56:57,Land,50.443330,30.448085,214.46,359.09,,
2026-04-16T20:56:58,Land,50.443330,30.448086,212.96,359.02,,
2026-04-16T20:56:59,Land,50.443329,30.448085,211.45,359.03,,
2026-04-16T20:57:00,Land,50.443329,30.448085,209.95,359.02,,
2026-04-16T20:57:01,Land,50.443329,30.448085,208.47,359.05,,
2026-04-16T20:57:02,Land,50.443330,30.448085,206.94,359.11,,
2026-04-16T20:57:03,Land,50.443330,30.448085,205.45,359.12,,
2026-04-16T20:57:04,Land,50.443330,30.448085,203.96,359.07,,
2026-04-16T20:57:05,Land,50.443330,30.448085,202.45,359.03,,
2026-04-16T20:57:06,Land,50.443330,30.448085,200.95,359.05,,
2026-04-16T20:57:07,Land,50.443330,30.448085,199.46,359.08,,
2026-04-16T20:57:08,Land,50.443330,30.448085,197.94,359.05,,
2026-04-16T20:57:09,Land,50.443330,30.448085,196.45,359.13,,
2026-04-16T20:57:10,Land,50.443330,30.448085,194.95,359.08,,
2026-04-16T20:57:11,Land,50.443330,30.448085,193.45,359.07,,
2026-04-16T20:57:12,Land,50.443330,30.448085,191.95,359.06,,
2026-04-16T20:57:13,Land,50.443330,30.448085,190.46,359.01,,
2026-04-16T20:57:14,Land,50.443330,30.448085,188.94,359.10,,
2026-04-16T20:57:15,Land,50.443330,30.448085,187.45,359.09,,
2026-04-16T20:57:16,Land,50.443330,30.448085,185.96,359.07,,
2026-04-16T20:57:17,Land,50.443330,30.448085,184.47,358.96,,
2026-04-16T20:57:18,Land,50.443330,30.448085,182.94,359.03,,
2026-04-16T20:57:19,Land,50.443330,30.448085,181.44,359.11,,
2026-04-16T20:57:20,Land,50.443330,30.448085,179.96,359.07,,
2026-04-16T20:57:21,Land,50.443330,30.448085,178.46,359.05,,
2026-04-16T20:57:22,Land,50.443330,30.448085,176.97,359.04,,
2026-04-16T20:57:23,Land,50.443330,30.448085,175.44,359.12,,
2026-04-16T20:57:24,Land,50.443330,30.448085,173.95,359.04,,
2026-04-16T20:57:25,Land,50.443330,30.448085,172.44,359.08,,
2026-04-16T20:57:26,Land,50.443330,30.448085,170.97,358.98,,
2026-04-16T20:57:27,Land,50.443330,30.448086,169.43,359.08,,
2026-04-16T20:57:28,Land,50.443330,30.448086,167.96,359.05,,
2026-04-16T20:57:29,Land,50.443330,30.448085,166.43,359.03,,
2026-04-16T20:57:30,Land,50.443330,30.448085,164.96,359.05,,
2026-04-16T20:57:31,Land,50.443330,30.448085,163.44,359.04,,
2026-04-16T20:57:32,Land,50.443330,30.448086,161.95,359.06,,
2026-04-16T20:57:33,Land,50.443330,30.448085,160.44,359.10,,
2026-04-16T20:57:34,Land,50.443330,30.448085,158.93,359.06,,
2026-04-16T20:57:35,Land,50.443330,30.448085,157.44,359.04,,
2026-04-16T20:57:36,Land,50.443330,30.448085,155.95,359.09,,
2026-04-16T20:57:37,Land,50.443330,30.448085,154.45,359.10,,
2026-04-16T20:57:38,Land,50.443330,30.448085,152.96,359.03,,
2026-04-16T20:57:39,Land,50.443330,30.448085,151.43,359.09,,
2026-04-16T20:57:40,Land,50.443330,30.448085,149.95,359.10,,
2026-04-16T20:57:41,Land,50.443330,30.448085,148.47,358.94,,
2026-04-16T20:57:42,Land,50.443330,30.448085,146.96,359.02,,
2026-04-16T20:57:43,Land,50.443330,30.448085,145.44,359.10,,
2026-04-16T20:57:44,Land,50.443330,30.448085,143.96,359.06,,
2026-04-16T20:57:45,Land,50.443330,30.448085,142.44,359.11,,
2026-04-16T20:57:46,Land,50.443330,30.448085,140.94,359.11,,
2026-04-16T20:57:47,Land,50.443330,30.448085,139.46,359.06,,
2026-04-16T20:57:48,Land,50.443330,30.448085,137.97,358.99,,
2026-04-16T20:57:49,Land,50.443330,30.448085,136.46,359.01,,
2026-04-16T20:57:50,Land,50.443330,30.448085,134.94,359.12,,
2026-04-16T20:57:51,Land,50.443330,30.448085,133.48,359.01,,
2026-04-16T20:57:52,Land,50.443329,30.448085,131.99,358.90,,
2026-04-16T20:57:53,Land,50.443330,30.448085,130.45,359.03,,
2026-04-16T20:57:54,Land,50.443330,30.448085,128.93,358.99,,
2026-04-16T20:57:55,Land,50.443330,30.448085,127.45,358.97,,
2026-04-16T20:57:56,Land,50.443330,30.448085,125.94,359.06,,
2026-04-16T20:57:57,Land,50.443330,30.448086,124.43,359.05,,
2026-04-16T20:57:58,Land,50.443330,30.448086,122.96,359.04,,
2026-04-16T20:57:59,Land,50.443330,30.448085,121.46,359.06,,
2026-04-16T20:58:00,Land,50.443330,30.448085,119.95,359.06,,
2026-04-16T20:58:01,Land,50.443330,30.448086,118.45,359.11,,
2026-04-16T20:58:02,Land,50.443330,30.448086,116.95,359.14,,
2026-04-16T20:58:03,Land,50.443330,30.448086,115.47,359.13,,
2026-04-16T20:58:04,Land,50.443330,30.448085,113.98,359.01,,
2026-04-16T20:58:05,Land,50.443330,30.448085,112.46,359.04,,
2026-04-16T20:58:06,Land,50.443330,30.448085,110.94,359.06,,
2026-04-16T20:58:07,Land,50.443330,30.448085,109.46,359.07,,
2026-04-16T20:58:08,Land,50.443330,30.448085,107.96,359.09,,
2026-04-16T20:58:09,Land,50.443330,30.448085,106.46,359.10,,
2026-04-16T20:58:10,Land,50.443330,30.448085,104.92,359.20,,
2026-04-16T20:58:11,Land,50.443330,30.448086,103.43,359.19,,
2026-04-16T20:58:12,Land,50.443330,30.448086,101.94,359.21,,
2026-04-16T20:58:13,Land,50.443330,30.448086,100.45,359.23,,
2026-04-16T20:58:14,Land,50.443330,30.448086,98.95,359.25,,
2026-04-16T20:58:15,Land,50.443330,30.448085,97.46,359.18,,
2026-04-16T20:58:16,Land,50.443330,30.448085,95.93,359.25,,
2026-04-16T20:58:17,Land,50.443330,30.448085,94.45,359.25,,
2026-04-16T20:58:18,Land,50.443330,30.448086,92.95,359.34,,
2026-04-16T20:58:19,Land,50.443331,30.448086,91.46,359.37,,
2026-04-16T20:58:20,Land,50.443330,30.448086,89.95,359.34,,
2026-04-16T20:58:21,Land,50.443330,30.448086,88.45,359.28,,
2026-04-16T20:58:22,Land,50.443330,30.448086,86.93,359.36,,
2026-04-16T20:58:23,Land,50.443330,30.448086,85.46,359.35,,
2026-04-16T20:58:24,Land,50.443330,30.448085,83.95,359.41,,
2026-04-16T20:58:25,Land,50.443330,30.448085,82.42,359.45,,
2026-04-16T20:58:26,Land,50.443330,30.448086,80.93,359.46,,
2026-04-16T20:58:27,Land,50.443330,30.448086,79.46,359.45,,
2026-04-16T20:58:28,Land,50.443330,30.448086,77.95,359.45,,
2026-04-16T20:58:29,Land,50.443330,30.448086,76.45,359.46,,
2026-04-16T20:58:30,Land,50.443330,30.448086,74.94,359.47,,
2026-04-16T20:58:31,Land,50.443330,30.448086,73.42,359.52,,
2026-04-16T20:58:32,Land,50.443330,30.448086,71.97,359.51,,
2026-04-16T20:58:33,Land,50.443330,30.448086,70.45,359.53,,
2026-04-16T20:58:34,Land,50.443331,30.448086,68.95,359.55,,
2026-04-16T20:58:35,Land,50.443330,30.448086,67.47,359.53,,
2026-04-16T20:58:36,Land,50.443330,30.448086,65.95,359.55,,
2026-04-16T20:58:37,Land,50.443330,30.448086,64.44,359.59,,
2026-04-16T20:58:38,Land,50.443330,30.448086,62.94,359.59,,
2026-04-16T20:58:39,Land,50.443330,30.448086,61.44,359.59,,
2026-04-16T20:58:40,Land,50.443330,30.448086,59.95,359.62,,
2026-04-16T20:58:41,Land,50.443330,30.448086,58.46,359.62,,
2026-04-16T20:58:42,Land,50.443330,30.448086,56.98,359.63,,
2026-04-16T20:58:43,Land,50.443330,30.448086,55.44,359.63,,
2026-04-16T20:58:44,Land,50.443330,30.448086,53.94,359.65,,
2026-04-16T20:58:45,Land,50.443331,30.448086,52.44,359.65,,
2026-04-16T20:58:46,Land,50.443331,30.448086,50.95,359.66,,
2026-04-16T20:58:47,Land,50.443331,30.448086,49.43,359.66,,
2026-04-16T20:58:48,Land,50.443330,30.448086,47.97,359.66,,
2026-04-16T20:58:49,Land,50.443330,30.448085,46.44,359.66,,
2026-04-16T20:58:50,Land,50.443330,30.448085,44.96,359.66,,
2026-04-16T20:58:51,Land,50.443330,30.448085,43.47,359.66,,
2026-04-16T20:58:52,Land,50.443330,30.448085,41.94,359.66,,
2026-04-16T20:58:53,Land,50.443330,30.448085,40.44,359.66,,
2026-04-16T20:58:54,Land,50.443330,30.448085,38.96,359.66,,
2026-04-16T20:58:55,Land,50.443330,30.448085,37.45,359.66,,
2026-04-16T20:58:56,Land,50.443330,30.448086,35.96,359.66,,
2026-04-16T20:58:57,Land,50.443330,30.448086,34.47,359.66,,
2026-04-16T20:58:58,Land,50.443330,30.448085,33.63,359.66,,
2026-04-16T20:58:59,Land,50.443330,30.448085,33.20,359.66,,
2026-04-16T20:59:00,Land,50.443330,30.448085,32.69,359.66,,
2026-04-16T20:59:01,Land,50.443330,30.448085,32.18,359.66,,
2026-04-16T20:59:02,Land,50.443330,30.448085,31.68,359.66,,
2026-04-16T20:59:03,Land,50.443330,30.448085,31.05,359.66,,
2026-04-16T20:59:04,Land,50.443330,30.448085,30.70,359.66,,
2026-04-16T20:59:05,Land,50.443330,30.448085,30.04,359.66,,
2026-04-16T20:59:06,Land,50.443330,30.448085,29.69,359.66,,
2026-04-16T20:59:07,Land,50.443330,30.448085,29.18,359.66,,
2026-04-16T20:59:08,Land,50.443330,30.448085,28.68,359.66,,
2026-04-16T20:59:09,Land,50.443330,30.448085,28.04,359.66,,
2026-04-16T20:59:10,Land,50.443330,30.448085,27.55,359.66,,
2026-04-16T20:59:11,Land,50.443330,30.448085,27.07,359.66,,
2026-04-16T20:59:12,Land,50.443330,30.448085,26.69,359.66,,
2026-04-16T20:59:13,Land,50.443330,30.448085,26.04,359.66,,
2026-04-16T20:59:14,Land,50.443330,30.448085,25.66,359.66,,
2026-04-16T20:59:15,Land,50.443330,30.448085,25.03,359.66,,
2026-04-16T20:59:16,Land,50.443330,30.448085,24.56,359.66,,
2026-04-16T20:59:17,Land,50.443330,30.448085,24.17,359.66,,
2026-04-16T20:59:18,Land,50.443330,30.448085,23.53,359.66,,
2026-04-16T20:59:19,Land,50.443330,30.448085,23.05,359.66,,
2026-04-16T20:59:20,Land,50.443330,30.448085,22.58,359.66,,
2026-04-16T20:59:21,Land,50.443330,30.448085,22.02,359.66,,
2026-04-16T20:59:22,Land,50.443330,30.448085,21.56,359.66,,
2026-04-16T20:59:23,Land,50.443330,30.448085,21.07,359.66,,
2026-04-16T20:59:24,Land,50.443330,30.448085,20.55,359.66,,
2026-04-16T20:59:25,Land,50.443330,30.448085,20.05,359.66,,
2026-04-16T20:59:26,Land,50.443330,30.448085,19.56,359.66,,
2026-04-16T20:59:27,Land,50.443330,30.448085,19.09,359.66,,
2026-04-16T20:59:28,Land,50.443330,30.448085,18.55,359.66,,
2026-04-16T20:59:29,Land,50.443330,30.448085,18.03,359.66,,
2026-04-16T20:59:30,Land,50.443330,30.448085,17.53,359.66,,
2026-04-16T20:59:31,Land,50.443330,30.448085,17.06,359.66,,
2026-04-16T20:59:32,Land,50.443330,30.448085,16.56,359.66,,
2026-04-16T20:59:33,Land,50.443330,30.448085,16.05,359.66,,
2026-04-16T20:59:34,Land,50.443330,30.448085,15.54,359.66,,
2026-04-16T20:59:35,Land,50.443330,30.448085,15.05,359.66,,
2026-04-16T20:59:36,Land,50.443330,30.448085,14.55,359.66,,
2026-04-16T20:59:37,Land,50.443330,30.448085,14.03,359.66,,
2026-04-16T20:59:38,Land,50.443330,30.448085,13.53,359.66,,
2026-04-16T20:59:39,Land,50.443330,30.448086,13.05,359.66,,
2026-04-16T20:59:40,Land,50.443330,30.448086,12.54,359.66,,
2026-04-16T20:59:41,Land,50.443330,30.448086,12.04,359.66,,
2026-04-16T20:59:42,Land,50.443330,30.448085,11.54,359.66,,
2026-04-16T20:59:43,Land,50.443330,30.448085,11.07,359.66,,
2026-04-16T20:59:44,Land,50.443330,30.448085,10.58,359.66,,
2026-04-16T20:59:45,Land,50.443330,30.448085,10.05,359.65,,
2026-04-16T20:59:46,Land,50.443330,30.448085,9.55,359.65,,
2026-04-16T20:59:47,Land,50.443330,30.448085,9.02,359.66,,
2026-04-16T20:59:48,Land,50.443330,30.448085,8.56,359.66,,
2026-04-16T20:59:49,Land,50.443330,30.448085,8.05,359.66,,
2026-04-16T20:59:50,Land,50.443330,30.448085,7.58,359.66,,
2026-04-16T20:59:51,Land,50.443330,30.448085,7.07,359.66,,
2026-04-16T20:59:52,Land,50.443330,30.448085,6.54,359.66,,
2026-04-16T20:59:53,Land,50.443330,30.448085,6.04,359.66,,
2026-04-16T20:59:54,Land,50.443330,30.448085,5.56,359.65,,
2026-04-16T20:59:55,Land,50.443330,30.448085,5.05,359.65,,
2026-04-16T20:59:56,Land,50.443330,30.448085,4.54,359.65,,
2026-04-16T20:59:57,Land,50.443330,30.448085,4.05,359.66,,
2026-04-16T20:59:58,Land,50.443330,30.448085,3.54,359.65,,
2026-04-16T20:59:59,Land,50.443330,30.448085,3.04,359.65,,
2026-04-16T21:00:00,Land,50.443330,30.448085,2.54,359.66,,
2026-04-16T21:00:01,Land,50.443330,30.448085,2.06,359.66,,
2026-04-16T21:00:02,Land,50.443330,30.448085,1.54,359.66,,
2026-04-16T21:00:03,Land,50.443330,30.448085,1.06,359.66,,
2026-04-16T21:00:04,Land,50.443330,30.448085,0.55,359.66,,
2026-04-16T21:00:05,Land,50.443330,30.448085,0.03,359.66,,
